"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"5782","3.32350704","0.0","0.30088698","0.0","1","7","false","KLF8","447.0","1","0","0","0.70956162","false","0","KLF8","0","0.0"
"5784","3.32350704","0.0","0.30088698","0.0","1","7","false","NAP1L4","447.0","1","0","0","0.70956162","false","0","NAP1L4","0","0.0"
"5786","3.31057436","0.0","0.30206239","1.0","2","7","false","NEUROD1","281.5","2","0","0","0.7111782","false","0","NEUROD1","0","0.55088063"
"5788","3.32350704","0.0","0.30088698","0.0","1","7","false","CITED1","447.0","1","0","0","0.70956162","false","0","CITED1","0","0.0"
"5790","3.32350704","0.0","0.30088698","0.0","1","7","false","CITED4","447.0","1","0","0","0.70956162","false","0","CITED4","0","0.0"
"5792","3.32350704","0.0","0.30088698","0.0","1","7","false","TRERF1","447.0","1","0","0","0.70956162","false","0","TRERF1","0","0.0"
"5794","3.32350704","0.0","0.30088698","0.0","1","7","false","ASCL1","447.0","1","0","0","0.70956162","false","0","ASCL1","0","0.0"
"5796","3.17402054","1.75E-5","0.31505782","0.33333333","3","6","false","KRT18","205.33333333","3","0","0","0.72824743","false","0","KRT18","8448","0.34804754"
"5798","3.32350704","0.0","0.30088698","0.0","1","7","false","NEUROG1","447.0","1","0","0","0.70956162","false","0","NEUROG1","0","0.0"
"5800","3.32350704","0.0","0.30088698","0.0","1","7","false","RBM14","447.0","1","0","0","0.70956162","false","0","RBM14","0","0.0"
"5802","3.31742107","7.88E-6","0.30143897","0.0","2","7","false","HPS6","233.5","2","0","0","0.71032237","false","0","HPS6","2574","0.50433839"
"5804","3.32350704","0.0","0.30088698","0.0","1","7","false","SGCG","447.0","1","0","0","0.70956162","false","0","SGCG","0","0.0"
"5806","3.32350704","0.0","0.30088698","0.0","1","7","false","CRX","447.0","1","0","0","0.70956162","false","0","CRX","0","0.0"
"5808","3.17554203","2.169E-5","0.31490687","0.0","3","6","false","PCK1","176.0","3","0","0","0.72805725","false","0","PCK1","14328","0.34722222"
"5810","3.25009509","0.0","0.30768331","1.0","2","7","false","NEDD1","354.5","2","0","0","0.71873811","false","0","NEDD1","0","0.55914826"
"5812","3.32350704","0.0","0.30088698","0.0","1","7","false","HOXD10","447.0","1","0","0","0.70956162","false","0","HOXD10","0","0.0"
"5814","3.32350704","0.0","0.30088698","0.0","1","7","false","HMGN2","447.0","1","0","0","0.70956162","false","0","HMGN2","0","0.0"
"5816","3.32350704","0.0","0.30088698","0.0","1","7","false","HERC1","447.0","1","0","0","0.70956162","false","0","HERC1","0","0.0"
"5818","3.32350704","0.0","0.30088698","0.0","1","7","false","SUB1","447.0","1","0","0","0.70956162","false","0","SUB1","0","0.0"
"5821","3.32350704","0.0","0.30088698","0.0","1","7","false","TACC2","447.0","1","0","0","0.70956162","false","0","TACC2","0","0.0"
"5823","3.23963484","1.12E-6","0.30867676","0.66666667","3","6","false","BCAS2","207.0","3","0","0","0.72004564","false","0","BCAS2","1128","0.37636364"
"5825","3.32350704","0.0","0.30088698","0.0","1","7","false","ATF5","447.0","1","0","0","0.70956162","false","0","ATF5","0","0.0"
"5827","3.32350704","0.0","0.30088698","0.0","1","7","false","ZC3H12A","447.0","1","0","0","0.70956162","false","0","ZC3H12A","0","0.0"
"5829","3.32350704","0.0","0.30088698","0.0","1","7","false","PLSCR2","447.0","1","0","0","0.70956162","false","0","PLSCR2","0","0.0"
"5831","3.32350704","0.0","0.30088698","0.0","1","7","false","ITIH3","447.0","1","0","0","0.70956162","false","0","ITIH3","0","0.0"
"5833","3.32350704","0.0","0.30088698","0.0","1","7","false","FBXL5","447.0","1","0","0","0.70956162","false","0","FBXL5","0","0.0"
"5835","3.32350704","0.0","0.30088698","0.0","1","7","false","WDR59","447.0","1","0","0","0.70956162","false","0","WDR59","0","0.0"
"5837","3.32350704","0.0","0.30088698","0.0","1","7","false","C1R","447.0","1","0","0","0.70956162","false","0","C1R","0","0.0"
"5839","3.32350704","0.0","0.30088698","0.0","1","7","false","CNOT4","447.0","1","0","0","0.70956162","false","0","CNOT4","0","0.0"
"5841","3.32350704","0.0","0.30088698","0.0","1","7","false","MSTO1","447.0","1","0","0","0.70956162","false","0","MSTO1","0","0.0"
"5843","3.32350704","0.0","0.30088698","0.0","1","7","false","NPY5R","447.0","1","0","0","0.70956162","false","0","NPY5R","0","0.0"
"5845","3.32350704","0.0","0.30088698","0.0","1","7","false","SEPP1","447.0","1","0","0","0.70956162","false","0","SEPP1","0","0.0"
"5847","3.32350704","0.0","0.30088698","0.0","1","7","false","ARSF","447.0","1","0","0","0.70956162","false","0","ARSF","0","0.0"
"5849","3.30334728","0.0","0.30272324","1.0","2","7","false","TSNAX","266.5","2","0","0","0.71208159","false","0","TSNAX","0","0.52254902"
"5851","3.32350704","0.0","0.30088698","0.0","1","7","false","ACSM5","447.0","1","0","0","0.70956162","false","0","ACSM5","0","0.0"
"5853","3.32350704","0.0","0.30088698","0.0","1","7","false","DECR2","447.0","1","0","0","0.70956162","false","0","DECR2","0","0.0"
"5855","3.32350704","0.0","0.30088698","0.0","1","7","false","THPO","447.0","1","0","0","0.70956162","false","0","THPO","0","0.0"
"5857","3.11924686","1.042E-4","0.32059021","0.0","2","7","false","PRDX4","551.0","2","0","0","0.73509414","false","0","PRDX4","214118","0.51691729"
"5859","3.32350704","0.0","0.30088698","0.0","1","7","false","TINAGL1","447.0","1","0","0","0.70956162","false","0","TINAGL1","0","0.0"
"5861","3.32350704","0.0","0.30088698","0.0","1","7","false","GAA","447.0","1","0","0","0.70956162","false","0","GAA","0","0.0"
"5864","3.32350704","0.0","0.30088698","0.0","1","7","false","KCTD5","447.0","1","0","0","0.70956162","false","0","KCTD5","0","0.0"
"5866","3.32350704","0.0","0.30088698","0.0","1","7","false","DAO","447.0","1","0","0","0.70956162","false","0","DAO","0","0.0"
"5868","3.32350704","0.0","0.30088698","0.0","1","7","false","SERPINA5","447.0","1","0","0","0.70956162","false","0","SERPINA5","0","0.0"
"5870","3.32350704","0.0","0.30088698","0.0","1","7","false","GOPC","447.0","1","0","0","0.70956162","false","0","GOPC","0","0.0"
"5872","3.20216812","3.358E-5","0.31228841","0.0","2","6","false","RPL27","286.5","2","0","0","0.72472898","false","0","RPL27","27456","0.51073345"
"5874","3.32350704","0.0","0.30088698","0.0","1","7","false","ORMDL3","447.0","1","0","0","0.70956162","false","0","ORMDL3","0","0.0"
"5876","3.21738304","0.0","0.31081161","1.0","2","6","false","KCNMB1","302.0","2","0","0","0.72282712","false","0","KCNMB1","0","0.54909091"
"5878","3.04735641","3.825E-5","0.32815328","0.0","2","5","false","FBXO3","584.5","2","0","0","0.74408045","false","0","FBXO3","105648","0.53434066"
"5880","3.32350704","0.0","0.30088698","0.0","1","7","false","ZNF76","447.0","1","0","0","0.70956162","false","0","ZNF76","0","0.0"
"5882","3.32350704","0.0","0.30088698","0.0","1","7","false","FOSB","447.0","1","0","0","0.70956162","false","0","FOSB","0","0.0"
"5884","3.32350704","0.0","0.30088698","0.0","1","7","false","ASCL2","447.0","1","0","0","0.70956162","false","0","ASCL2","0","0.0"
"5895","2.9929631","9.9918E-4","0.33411705","0.01282051","13","6","false","L1CAM","23.0","13","0","0","0.75087961","false","0","L1CAM","188156","0.08455666"
"5897","3.62761506","2.481E-5","0.27566321","0.16666667","4","6","false","ITGAV","48.75","4","0","0","0.67154812","false","0","ITGAV","6468","0.27414773"
"5900","3.61468239","2.4447E-4","0.27664948","0.0","4","7","false","CANX","176.25","4","0","0","0.6731647","false","0","CANX","40570","0.2510745"
"5902","3.71395968","1.695E-5","0.2692544","0.0","2","7","false","REST","100.5","2","0","0","0.66075504","false","0","REST","2262","0.5"
"5905","3.6578547","1.017E-5","0.27338429","0.0","2","7","false","NUMB","97.0","2","0","0","0.66776816","false","0","NUMB","2298","0.5026178"
"5907","3.1466337","6.21E-5","0.31779994","0.33333333","3","6","false","AP2A1","377.0","3","0","0","0.73167079","false","0","AP2A1","13530","0.36819811"
"5909","3.99277292","0.0","0.25045251","0.0","1","7","false","ANK1","13.0","1","0","0","0.62590339","false","0","ANK1","0","0.0"
"5911","3.99277292","0.0","0.25045251","0.0","1","7","false","NCAN","13.0","1","0","0","0.62590339","false","0","NCAN","0","0.0"
"5916","3.7080639","1.255E-5","0.26968252","0.0","2","6","false","STRN4","87.5","2","0","0","0.66149201","false","0","STRN4","3790","0.50882353"
"5930","3.17268924","0.00899726","0.31519003","0.0","42","6","false","EFEMP2","3.78571429","42","0","0","0.72841385","false","0","EFEMP2","2961476","0.03439153"
"5940","3.15576265","2.045E-4","0.31688061","0.0","5","5","false","RIPK2","200.2","5","0","0","0.73052967","false","0","RIPK2","144678","0.21488673"
"5945","3.13636364","2.6547E-4","0.31884058","0.14285714","7","5","false","IKBKE","161.85714286","7","0","0","0.73295455","false","0","IKBKE","167014","0.16076759"
"5959","2.98079118","4.681E-5","0.3354814","0.5","5","5","false","NFKBIB","278.2","5","0","0","0.7524011","false","0","NFKBIB","44010","0.2408658"
"5966","3.01616584","8.971E-5","0.33154676","0.4","5","5","false","RIPK3","253.6","5","0","0","0.74797927","false","0","RIPK3","101000","0.23924528"
"5973","3.29783188","0.0","0.30322953","0.0","1","5","false","LSM1","722.0","1","0","0","0.71277102","false","0","LSM1","0","0.0"
"5977","2.83358692","5.7407E-4","0.35290959","0.19047619","7","5","false","MYH9","292.85714286","7","0","0","0.77080164","false","0","MYH9","789708","0.17201681"
"5981","3.04849753","1.0641E-4","0.32803044","0.66666667","4","5","false","BRMS1","353.0","4","0","0","0.74393781","false","0","BRMS1","170984","0.29197684"
"5984","3.00475466","7.374E-5","0.33280587","0.33333333","3","5","false","MYL12A","455.33333333","3","0","0","0.74940567","false","0","MYL12A","163920","0.37417763"
"5987","3.29783188","0.0","0.30322953","0.0","1","5","false","NUAK2","722.0","1","0","0","0.71277102","false","0","NUAK2","0","0.0"
"5990","3.21947509","0.0","0.31060964","1.0","2","5","false","EIF2AK3","479.0","2","0","0","0.72256561","false","0","EIF2AK3","0","0.5486827"
"5994","2.97052111","3.7074E-4","0.33664127","0.19047619","7","5","false","NDRG1","190.42857143","7","0","0","0.75368486","false","0","NDRG1","164160","0.16579407"
"5999","3.02586535","0.00110182","0.33048397","0.06666667","6","5","false","TJP1","257.16666667","6","0","0","0.74676683","false","0","TJP1","902130","0.18127208"
"6006","3.06808672","5.9647E-4","0.32593603","0.07142857","8","5","false","CFTR","147.75","8","0","0","0.74148916","false","0","CFTR","311694","0.13622685"
"6008","2.88607836","6.1884E-4","0.34649094","0.04761905","7","5","false","HCFC1","271.14285714","7","0","0","0.76424021","false","0","HCFC1","857000","0.16662266"
"6010","3.29783188","0.0","0.30322953","0.0","1","5","false","AHSA1","722.0","1","0","0","0.71277102","false","0","AHSA1","0","0.0"
"6018","3.1327501","5.988E-5","0.31920835","0.16666667","4","5","false","RALBP1","262.25","4","0","0","0.73340624","false","0","RALBP1","68664","0.27465897"
"6027","3.26150628","0.0","0.3066068","1.0","2","5","false","TYK2","417.5","2","0","0","0.71731172","false","0","TYK2","0","0.5154321"
"6029","3.02567516","8.27E-5","0.33050475","0.33333333","3","5","false","SF3B3","490.0","3","0","0","0.7467906","false","0","SF3B3","38228","0.36271605"
"6036","3.13769494","1.4018E-4","0.3187053","0.16666667","4","5","false","MYD88","256.25","4","0","0","0.73278813","false","0","MYD88","64410","0.2694942"
"6038","2.92563712","2.5304E-4","0.34180589","0.2","6","5","false","BTK","312.16666667","6","0","0","0.75929536","false","0","BTK","186140","0.19577052"
"6041","3.09471282","1.2128E-4","0.32313176","0.16666667","4","5","false","BIRC5","281.5","4","0","0","0.7381609","false","0","BIRC5","93756","0.27414634"
"6050","3.26835299","1.0107E-4","0.3059645","0.33333333","3","5","false","ZAP70","269.33333333","3","0","0","0.71645588","false","0","ZAP70","44720","0.34267516"
"6055","3.03023963","1.8352E-4","0.3300069","0.06666667","6","5","false","TRADD","221.33333333","6","0","0","0.74622005","false","0","TRADD","230078","0.19121895"
"6058","3.23849372","9.35E-6","0.30878553","0.0","2","5","false","COPS3","380.5","2","0","0","0.72018828","false","0","COPS3","7520","0.50871314"
"6064","3.02776721","2.2215E-4","0.33027638","0.2","5","5","false","UBE2N","276.2","5","0","0","0.7465291","false","0","UBE2N","276740","0.22850041"
"6067","3.23678205","2.651E-5","0.30894882","0.0","2","5","false","ACVRL1","420.0","2","0","0","0.72040224","false","0","ACVRL1","34130","0.51920694"
"6075","3.09376189","7.109E-5","0.32323108","0.33333333","3","5","false","FES","350.33333333","3","0","0","0.73827976","false","0","FES","63468","0.36045314"
"6080","3.29783188","0.0","0.30322953","0.0","1","5","false","GZMA","722.0","1","0","0","0.71277102","false","0","GZMA","0","0.0"
"6082","3.28109547","6.737E-5","0.30477626","0.0","2","5","false","MCF2","384.0","2","0","0","0.71486307","false","0","MCF2","21362","0.50328515"
"6086","3.26892355","2.329E-5","0.3059111","0.0","2","5","false","RPS20","388.0","2","0","0","0.71638456","false","0","RPS20","16594","0.5065445"
"6095","3.13997718","1.325E-4","0.31847365","0.16666667","4","5","false","TGFBR2","229.25","4","0","0","0.73250285","false","0","TGFBR2","39968","0.26785714"
"6099","3.22670217","5.947E-5","0.30991395","0.0","3","5","false","NFAT5","281.66666667","3","0","0","0.72166223","false","0","NFAT5","42586","0.34735974"
"6109","3.27500951","3.926E-5","0.30534262","0.33333333","3","5","false","HLA-DRA","276.0","3","0","0","0.71562381","false","0","HLA-DRA","19468","0.3450146"
"6111","3.22042602","2.788E-5","0.31051792","0.33333333","3","5","false","SLC2A4","272.0","3","0","0","0.72244675","false","0","SLC2A4","13026","0.34171908"
"6117","3.17725371","2.421E-5","0.31473722","0.0","2","5","false","PRKCI","422.0","2","0","0","0.72784329","false","0","PRKCI","31474","0.51719902"
"6121","3.05135032","1.0239E-4","0.32772376","0.0","3","5","false","MAP4K4","407.33333333","3","0","0","0.74358121","false","0","MAP4K4","184958","0.36312183"
"6126","3.1228604","1.1595E-4","0.32021924","0.0","3","5","false","CAMK4","363.66666667","3","0","0","0.73464245","false","0","CAMK4","164486","0.35836627"
"6131","2.8449981","5.9925E-4","0.35149408","0.2","11","5","false","HDAC5","187.18181818","11","0","0","0.76937524","false","0","HDAC5","474772","0.12190352"
"6133","3.00475466","1.9553E-4","0.33280587","0.33333333","3","5","false","FKBP4","483.33333333","3","0","0","0.74940567","false","0","FKBP4","419464","0.35358712"
"6135","3.08558387","2.8446E-4","0.32408777","0.07142857","8","5","false","FBXW11","165.625","8","0","0","0.73930202","false","0","FBXW11","196288","0.14575972"
"6139","2.98915938","9.803E-5","0.33454222","0.33333333","3","5","false","CAMK2D","541.33333333","3","0","0","0.75135508","false","0","CAMK2D","151006","0.37131091"
"6143","3.11335108","2.269E-5","0.32119731","0.0","2","5","false","TAOK3","419.5","2","0","0","0.73583111","false","0","TAOK3","33668","0.51286765"
"6146","3.16869532","1.172E-5","0.3155873","0.0","2","5","false","KBTBD7","407.0","2","0","0","0.72891308","false","0","KBTBD7","16582","0.521181"
"6148","3.11335108","2.269E-5","0.32119731","0.0","2","5","false","TTI2","419.5","2","0","0","0.73583111","false","0","TTI2","33668","0.51286765"
"6151","2.97451502","1.5828E-4","0.33618926","0.2","6","5","false","TERF2","237.83333333","6","0","0","0.75318562","false","0","TERF2","218472","0.19609461"
"6153","3.21947509","0.0","0.31060964","1.0","2","5","false","NHLRC1","479.0","2","0","0","0.72256561","false","0","NHLRC1","0","0.5486827"
"6158","3.20768353","1.3353E-4","0.31175145","0.0","4","5","false","ST13","233.5","4","0","0","0.72403956","false","0","ST13","97160","0.26693456"
"6161","3.011221","3.847E-5","0.3320912","0.66666667","3","5","false","UNC45A","520.66666667","3","0","0","0.74859738","false","0","UNC45A","48420","0.36952922"
"6163","2.83605934","3.4306E-4","0.35260193","0.16666667","4","5","false","PRPF8","568.0","4","0","0","0.77049258","false","0","PRPF8","915814","0.2997887"
"6165","3.1842906","1.1802E-4","0.31404169","0.33333333","3","5","false","EEF2","329.33333333","3","0","0","0.72696367","false","0","EEF2","85446","0.35149573"
"6167","3.29783188","0.0","0.30322953","0.0","1","5","false","TRAF3IP1","722.0","1","0","0","0.71277102","false","0","TRAF3IP1","0","0.0"
"6170","3.2639787","8.623E-5","0.30637455","0.0","4","5","false","CD4","208.25","4","0","0","0.71700266","false","0","CD4","46198","0.25971178"
"6172","2.93305439","3.6101E-4","0.34094151","0.08888889","10","5","false","VCAM1","141.1","10","0","0","0.7583682","false","0","VCAM1","198962","0.12298951"
"6187","3.17573222","1.701E-5","0.31488801","0.33333333","3","5","false","GNA12","307.66666667","3","0","0","0.72803347","false","0","GNA12","16018","0.35407066"
"6193","3.03233169","0.0","0.32977923","1.0","2","5","false","CHTF18","718.0","2","0","0","0.74595854","false","0","CHTF18","0","0.53984962"
"6198","2.75256752","5.1721E-4","0.36329717","0.19047619","7","5","false","CCT2","364.14285714","7","0","0","0.78092906","false","0","CCT2","1057772","0.17757791"
"6203","2.94617725","2.5853E-4","0.33942289","0.0","4","5","false","PRMT5","381.5","4","0","0","0.75672784","false","0","PRMT5","491138","0.27043355"
"6206","2.98668695","2.9012E-4","0.33481915","0.19047619","7","5","false","TAB2","235.14285714","7","0","0","0.75166413","false","0","TAB2","263812","0.17634432"
"6208","2.97128186","3.705E-5","0.33655508","0.66666667","3","5","false","TADA2A","557.33333333","3","0","0","0.75358977","false","0","TADA2A","69628","0.3822588"
